date,open,high,low,close,range,gap,completed_legs,total_distance,efficiency_ratio,day_type,leg_sequence
2022-03-21,17327.9004,17352.0996,17097.3496,17112.8496,254.75,30.300799999997253,41,1686.6504000000205,0.1510390060678828,Multi_Wave_Oscillating,"[np.float64(16.8), np.float64(-94.8), np.float64(80.6), np.float64(-68.3), np.float64(35.4), np.float64(-39.0)]"
2022-03-22,17120.5508,17332.1992,17006.4004,17328.75,325.7988000000005,7.701199999999517,43,1929.806800000002,0.16882456834539092,Multi_Wave_Oscillating,"[np.float64(-26.5), np.float64(51.0), np.float64(-20.8), np.float64(46.8), np.float64(-86.1), np.float64(21.0)]"
2022-03-23,17410.5996,17441.6992,17200.8008,17223.5996,240.89839999999822,81.84960000000137,40,1831.7499999999927,0.13151270642827853,Multi_Wave_Oscillating,"[np.float64(6.7), np.float64(-42.8), np.float64(32.8), np.float64(-63.2), np.float64(29.2), np.float64(-37.8)]"
2022-03-24,17094.8008,17291.4492,17094.8008,17197.9492,196.64839999999822,-128.79880000000048,37,1513.2987999999823,0.1299468419587728,Multi_Wave_Oscillating,"[np.float64(71.1), np.float64(-37.4), np.float64(49.8), np.float64(-24.7), np.float64(55.0), np.float64(-22.1)]"
2022-03-25,17289.0,17287.0996,17077.0508,17179.4492,210.04880000000048,91.05080000000089,36,1521.8636000000079,0.13802077926037484,Multi_Wave_Oscillating,"[np.float64(-52.7), np.float64(25.0), np.float64(-28.9), np.float64(30.7), np.float64(-67.3), np.float64(39.4)]"
2022-03-28,17181.85,17234.4004,17004.0996,17215.1504,230.30079999999725,2.4007999999994354,34,1657.402399999999,0.13895285779723585,Multi_Wave_Oscillating,"[np.float64(-31.2), np.float64(44.0), np.float64(-104.8), np.float64(35.8), np.float64(-41.5), np.float64(32.2)]"
2022-03-29,17297.2,17342.1504,17236.3008,17335.1504,105.84959999999774,82.0496000000021,27,1089.4003999999914,0.09716317343008005,Multi_Wave_Oscillating,"[np.float64(-25.2), np.float64(50.8), np.float64(-53.8), np.float64(41.5), np.float64(-34.4), np.float64(53.5)]"
2022-03-30,17468.15,17522.1504,17387.9492,17472.25,134.20119999999952,132.99960000000283,20,829.6095999999961,0.16176428045191393,Multi_Wave_Oscillating,"[np.float64(-14.1), np.float64(21.1), np.float64(-34.4), np.float64(105.6), np.float64(-21.1), np.float64(38.4)]"
2022-03-31,17519.2,17558.9004,17435.5996,17468.1504,123.30079999999725,46.95000000000073,15,694.9063999999889,0.17743511931966552,Multi_Wave_Oscillating,"[np.float64(4.8), np.float64(-57.6), np.float64(72.2), np.float64(-33.2), np.float64(21.1), np.float64(-43.7)]"
2022-04-01,17436.9,17702.5,17431.6992,17688.0,270.8008000000009,-31.25039999999717,14,671.9491999999991,0.4030078464264877,Multi_Wave_Oscillating,"[np.float64(16.0), np.float64(-29.6), np.float64(59.5), np.float64(-39.5), np.float64(86.8), np.float64(-21.9)]"
2022-04-04,17809.1,18087.25,17796.25,18036.9004,291.0,121.09999999999854,41,1897.0060000000012,0.15339962024368917,Multi_Wave_Oscillating,"[np.float64(29.4), np.float64(-112.4), np.float64(63.5), np.float64(-26.1), np.float64(93.1), np.float64(-26.6)]"
2022-04-05,18080.6,18095.1504,17922.5996,17931.0508,172.55079999999725,43.69959999999992,36,1468.603599999984,0.11749310705761523,Multi_Wave_Oscillating,"[np.float64(-34.7), np.float64(23.6), np.float64(-23.3), np.float64(55.7), np.float64(-86.9), np.float64(27.9)]"
2022-04-06,17842.75,17900.3008,17780.1992,17798.0,120.10160000000178,-88.30080000000089,29,1229.9979999999887,0.09764373600607715,Multi_Wave_Oscillating,"[np.float64(46.9), np.float64(-55.5), np.float64(37.5), np.float64(-76.3), np.float64(27.6), np.float64(-21.0)]"
2022-04-07,17723.3,17786.9492,17624.0996,17656.4492,162.84959999999774,-74.70000000000073,32,1205.8436000000038,0.13505034981319072,Multi_Wave_Oscillating,"[np.float64(6.8), np.float64(-28.8), np.float64(24.7), np.float64(-39.5), np.float64(31.1), np.float64(-31.1)]"
2022-04-08,17698.15,17842.4004,17602.1992,17800.6504,240.20119999999952,41.700800000002346,30,1424.453199999989,0.16862695102935032,Multi_Wave_Oscillating,"[np.float64(1.8), np.float64(-82.7), np.float64(26.2), np.float64(-32.4), np.float64(31.5), np.float64(-48.3)]"
2022-04-09,18479.0996,18969.0,15984.3496,18651.75,2984.6504000000004,678.4492000000027,114,44923.560799999985,0.06643841999274469,Multi_Wave_Oscillating,"[np.float64(23.4), np.float64(-236.9), np.float64(229.9), np.float64(-214.3), np.float64(229.2), np.float64(-195.7)]"
2022-04-11,17740.9004,17778.9492,17651.1504,17681.1504,127.79880000000048,-910.8496000000014,32,1316.7579999999907,0.09705564727915181,Multi_Wave_Oscillating,"[np.float64(-8.9), np.float64(24.9), np.float64(-79.0), np.float64(32.1), np.float64(-48.3), np.float64(45.5)]"
2022-04-12,17584.8496,17595.1504,17443.0996,17523.25,152.05079999999725,-96.30079999999725,30,1285.3007999999973,0.11829977854211059,Multi_Wave_Oscillating,"[np.float64(-32.0), np.float64(34.0), np.float64(-22.0), np.float64(41.3), np.float64(-27.3), np.float64(22.5)]"
2022-04-13,17599.9004,17662.9492,17457.4492,17465.8008,205.5,76.65039999999863,19,935.5995999999977,0.21964524140455008,Multi_Wave_Oscillating,"[np.float64(40.1), np.float64(-115.2), np.float64(24.6), np.float64(-48.2), np.float64(39.6), np.float64(-31.1)]"
2022-04-18,17183.4492,17237.25,17068.5,17183.8008,168.75,-282.3516000000018,32,1317.595599999986,0.1280741981834197,Multi_Wave_Oscillating,"[np.float64(9.9), np.float64(-51.5), np.float64(44.5), np.float64(-28.2), np.float64(49.4), np.float64(-46.0)]"
2022-04-19,17258.9492,17273.1504,16826.0508,16868.9004,447.09959999999774,75.14839999999822,28,1702.5955999999787,0.2625988226446746,Multi_Wave_Oscillating,"[np.float64(3.9), np.float64(-95.7), np.float64(37.2), np.float64(-61.6), np.float64(53.9), np.float64(-40.2)]"
2022-04-20,17045.25,17186.5,16979.0996,17149.3008,207.40039999999863,176.34960000000137,55,2375.4472000000205,0.0873100441887308,Multi_Wave_Oscillating,"[np.float64(-41.5), np.float64(115.6), np.float64(-27.8), np.float64(23.3), np.float64(-30.4), np.float64(40.0)]"
2022-04-21,17234.5996,17414.3496,17216.1992,17400.8496,198.15040000000226,85.29880000000048,20,769.048800000015,0.2576564712148285,Multi_Wave_Oscillating,"[np.float64(16.8), np.float64(-36.9), np.float64(53.4), np.float64(-26.4), np.float64(32.9), np.float64(-35.0)]"
2022-04-22,17242.75,17315.0996,17149.75,17169.5,165.34960000000137,-158.09960000000137,27,1162.4511999999995,0.14224218616661194,Multi_Wave_Oscillating,"[np.float64(-28.5), np.float64(50.7), np.float64(-31.6), np.float64(42.3), np.float64(-46.8), np.float64(101.4)]"
2022-04-25,17009.0508,17053.9492,16888.8496,16985.25,165.09959999999774,-160.4491999999991,45,1899.6992000000173,0.08690828526958175,Multi_Wave_Oscillating,"[np.float64(-23.2), np.float64(38.4), np.float64(-25.0), np.float64(38.7), np.float64(-22.9), np.float64(42.1)]"
2022-04-26,17121.3008,17223.4004,17065.3008,17200.0508,158.09959999999774,136.0508000000009,21,949.3047999999872,0.16654250563148937,Multi_Wave_Oscillating,"[np.float64(19.5), np.float64(-32.8), np.float64(56.6), np.float64(-23.7), np.float64(34.3), np.float64(-23.9)]"
2022-04-27,17073.3496,17109.5,16958.6504,17038.1992,150.84960000000137,-126.70119999999952,29,1202.3028000000086,0.1254672283887223,Multi_Wave_Oscillating,"[np.float64(0.0), np.float64(-26.8), np.float64(33.8), np.float64(-27.7), np.float64(39.4), np.float64(-22.3)]"
2022-04-28,17189.5,17322.5,17071.1992,17229.5,251.3008000000009,151.3008000000009,16,782.105599999999,0.3213131321397024,Multi_Wave_Oscillating,"[np.float64(-24.6), np.float64(24.6), np.float64(-37.3), np.float64(31.2), np.float64(-40.6), np.float64(29.3)]"
2022-04-29,17329.25,17377.3008,17054.0,17110.75,323.3008000000009,99.75,37,1713.0448000000288,0.18872874778289248,Multi_Wave_Oscillating,"[np.float64(-18.2), np.float64(45.2), np.float64(-31.4), np.float64(22.0), np.float64(-35.0), np.float64(20.3)]"
2022-04-30,17102.5508,17968.1504,16179.0498,17667.9004,1789.100599999998,-8.19919999999911,79,20912.748000000003,0.08555071767708375,Multi_Wave_Oscillating,"[np.float64(0.0), np.float64(706.0), np.float64(-206.9), np.float64(366.5), np.float64(-1387.2), np.float64(827.7)]"
2022-05-02,16924.4492,17091.8496,16919.4004,17066.0508,172.44920000000275,-743.4511999999995,37,1645.9023999999881,0.10477486392875057,Multi_Wave_Oscillating,"[np.float64(55.2), np.float64(-64.2), np.float64(38.9), np.float64(-66.0), np.float64(29.8), np.float64(-25.8)]"
2022-05-04,17096.5996,17129.25,16624.6992,16692.75,504.5508000000009,30.548800000000483,53,2635.2132000000092,0.1914648879263352,Multi_Wave_Oscillating,"[np.float64(-31.2), np.float64(20.6), np.float64(-32.4), np.float64(30.2), np.float64(-41.3), np.float64(25.2)]"
2022-05-05,16854.75,16944.4004,16652.8008,16671.5996,291.59959999999774,162.0,46,2074.2379999999976,0.14058155332223113,Multi_Wave_Oscillating,"[np.float64(-6.8), np.float64(22.8), np.float64(-58.5), np.float64(75.1), np.float64(-27.3), np.float64(117.5)]"
2022-05-06,16415.5508,16483.9492,16342.4502,16440.25,141.4989999999998,-256.0488000000005,66,2808.953199999978,0.050374281778707064,Multi_Wave_Oscillating,"[np.float64(8.6), np.float64(-70.8), np.float64(41.3), np.float64(-33.2), np.float64(25.7), np.float64(-31.9)]"
2022-05-09,16227.7002,16403.1504,16142.6504,16310.0498,260.4999999999982,-212.5498000000007,63,2646.6533999999992,0.09842618606576828,Multi_Wave_Oscillating,"[np.float64(22.5), np.float64(-106.7), np.float64(43.5), np.float64(-50.0), np.float64(24.1), np.float64(-38.5)]"
2022-05-10,16248.9004,16404.4492,16198.5498,16209.2002,205.89939999999842,-61.14940000000024,51,2069.8535999999913,0.09947534453644416,Multi_Wave_Oscillating,"[np.float64(18.3), np.float64(-21.5), np.float64(28.9), np.float64(-34.4), np.float64(27.2), np.float64(-59.2)]"
2022-05-11,16270.0498,16316.7002,15993.0,16202.7002,323.7001999999993,60.849600000001374,64,2882.5477999999966,0.11229655931464508,Multi_Wave_Oscillating,"[np.float64(17.4), np.float64(-42.8), np.float64(54.1), np.float64(-128.2), np.float64(44.8), np.float64(-75.2)]"
2022-05-12,16021.0996,16037.6504,15737.3496,15821.75,300.3008000000009,-181.60059999999976,59,2385.4950000000044,0.1258861577995344,Multi_Wave_Oscillating,"[np.float64(-9.1), np.float64(21.4), np.float64(-65.4), np.float64(28.0), np.float64(-39.9), np.float64(25.0)]"
2022-05-13,15977.0,16083.2002,15741.0498,15770.5,342.1503999999986,155.25,63,2871.0528000000104,0.11917245130427326,Multi_Wave_Oscillating,"[np.float64(12.1), np.float64(-70.2), np.float64(86.4), np.float64(-20.2), np.float64(40.8), np.float64(-101.5)]"
2022-05-16,15845.0996,15977.25,15741.3496,15863.4004,235.90040000000045,74.59959999999955,49,2356.749000000007,0.10009568265436826,Multi_Wave_Oscillating,"[np.float64(-81.2), np.float64(161.8), np.float64(-22.5), np.float64(31.9), np.float64(-21.6), np.float64(56.2)]"
2022-05-17,15912.5996,16282.5996,15907.5498,16280.4502,375.04979999999887,49.19919999999911,24,1227.09759999999,0.30563974699323176,Multi_Wave_Oscillating,"[np.float64(42.4), np.float64(-21.5), np.float64(25.7), np.float64(-37.0), np.float64(24.6), np.float64(-42.2)]"
2022-05-18,16318.1504,16399.5508,16211.7998,16256.4502,187.7510000000002,37.70020000000113,48,2119.9522000000034,0.08856378931562697,Multi_Wave_Oscillating,"[np.float64(36.7), np.float64(-24.8), np.float64(40.2), np.float64(-49.3), np.float64(73.4), np.float64(-92.0)]"
2022-05-19,15917.4004,15983.4502,15776.0,15829.0498,207.4501999999993,-339.04979999999887,32,1290.748999999998,0.16072079079666118,Multi_Wave_Oscillating,"[np.float64(4.0), np.float64(-28.0), np.float64(20.3), np.float64(-69.8), np.float64(54.9), np.float64(-34.8)]"
2022-05-20,16043.7998,16282.4004,16004.8496,16280.9004,277.5508000000009,214.75,39,1527.6503999999986,0.18168476242993892,Multi_Wave_Oscillating,"[np.float64(-35.3), np.float64(130.5), np.float64(-34.1), np.float64(38.3), np.float64(-26.0), np.float64(64.5)]"
2022-05-23,16290.9502,16414.3496,16187.4502,16191.6504,226.89940000000206,10.049799999998868,41,1907.0468000000037,0.11897946080819916,Multi_Wave_Oscillating,"[np.float64(22.8), np.float64(-115.8), np.float64(75.0), np.float64(-70.7), np.float64(47.9), np.float64(-76.3)]"
2022-05-24,16225.5498,16261.7002,16079.0996,16138.0,182.60059999999976,33.89940000000024,47,1971.2062000000114,0.09263394159373012,Multi_Wave_Oscillating,"[np.float64(-24.8), np.float64(56.4), np.float64(-33.0), np.float64(42.9), np.float64(-106.1), np.float64(55.2)]"
2022-05-25,16196.3496,16222.9502,16007.25,16033.9004,215.7001999999993,58.349599999999555,34,1365.4990000000016,0.1579643778574712,Multi_Wave_Oscillating,"[np.float64(23.2), np.float64(-39.0), np.float64(32.0), np.float64(-29.5), np.float64(21.2), np.float64(-59.8)]"
2022-05-26,16105.0,16203.4004,15904.1504,16201.9004,299.25,71.09959999999955,38,1838.248999999998,0.16279078623189802,Multi_Wave_Oscillating,"[np.float64(16.0), np.float64(-70.0), np.float64(37.6), np.float64(-70.4), np.float64(37.3), np.float64(-50.5)]"
2022-05-27,16296.5996,16370.4502,16223.7002,16359.3496,146.75,94.69919999999911,42,1682.048799999975,0.08724479337341591,Multi_Wave_Oscillating,"[np.float64(13.8), np.float64(-52.9), np.float64(52.5), np.float64(-28.9), np.float64(27.2), np.float64(-40.5)]"
2022-05-30,16527.9004,16695.1992,16506.1504,16668.1992,189.04880000000048,168.55079999999907,22,867.8456000000042,0.21783690555094082,Multi_Wave_Oscillating,"[np.float64(81.0), np.float64(-23.6), np.float64(37.0), np.float64(-29.8), np.float64(38.0), np.float64(-23.3)]"
2022-05-31,16578.4492,16690.6504,16522.1992,16578.25,168.45119999999952,-89.75,29,1185.0,0.14215291139240466,Multi_Wave_Oscillating,"[np.float64(-13.8), np.float64(24.6), np.float64(-21.3), np.float64(23.3), np.float64(-49.2), np.float64(23.4)]"
2022-06-01,16594.4004,16648.5,16439.0508,16540.8008,209.4491999999991,16.150399999998626,28,1256.0956000000115,0.16674622536692046,Multi_Wave_Oscillating,"[np.float64(34.6), np.float64(-37.9), np.float64(25.5), np.float64(-73.9), np.float64(40.4), np.float64(-64.4)]"
2022-06-02,16481.6504,16645.75,16445.1992,16637.4004,200.5508000000009,-59.150400000002264,33,1324.7031999999963,0.1513930063730513,Multi_Wave_Oscillating,"[np.float64(-15.1), np.float64(48.3), np.float64(-20.3), np.float64(55.0), np.float64(-44.8), np.float64(51.2)]"
2022-06-03,16761.6504,16793.25,16568.5,16583.5996,224.75,124.25,31,1209.4472000000023,0.1858286992602898,Multi_Wave_Oscillating,"[np.float64(6.1), np.float64(-25.1), np.float64(32.3), np.float64(-41.9), np.float64(32.3), np.float64(-46.8)]"
2022-06-06,16530.6992,16610.8496,16445.6504,16563.6504,165.19920000000275,-52.900400000002264,31,1307.8555999999917,0.12631302721799242,Multi_Wave_Oscillating,"[np.float64(16.0), np.float64(-27.8), np.float64(30.8), np.float64(-131.8), np.float64(37.6), np.float64(-26.4)]"
2022-06-07,16469.5996,16487.25,16347.7998,16404.4492,139.4501999999993,-94.05079999999725,24,906.5508000000154,0.15382502558047154,Multi_Wave_Oscillating,"[np.float64(-4.1), np.float64(39.4), np.float64(-23.7), np.float64(29.4), np.float64(-34.0), np.float64(22.2)]"
2022-06-08,16474.9492,16513.4492,16294.25,16335.4004,219.1991999999991,70.5,26,1408.8455999999878,0.15558780891248905,Multi_Wave_Oscillating,"[np.float64(-94.9), np.float64(30.0), np.float64(-85.8), np.float64(72.5), np.float64(-25.1), np.float64(54.5)]"
2022-06-09,16263.8496,16492.5,16246.0996,16481.8008,246.40040000000045,-71.55080000000089,24,1066.656400000009,0.23100259840000809,Multi_Wave_Oscillating,"[np.float64(15.2), np.float64(-33.3), np.float64(50.8), np.float64(-25.6), np.float64(52.5), np.float64(-31.5)]"
2022-06-10,16283.9502,16324.4004,16173.25,16191.4502,151.15040000000045,-197.85060000000158,23,884.7490000000034,0.170839865317734,Multi_Wave_Oscillating,"[np.float64(2.9), np.float64(-30.8), np.float64(40.0), np.float64(-65.8), np.float64(35.7), np.float64(-41.8)]"
2022-06-13,15877.5498,15882.5,15684.4004,15800.9502,198.09959999999955,-313.9003999999986,31,1190.6971999999969,0.1663727772266535,Multi_Wave_Oscillating,"[np.float64(-17.4), np.float64(22.4), np.float64(-31.9), np.float64(35.9), np.float64(-65.2), np.float64(20.7)]"
2022-06-14,15674.25,15857.8496,15660.9502,15741.9502,196.89940000000024,-126.70019999999931,29,1340.301800000003,0.1469067638348317,Multi_Wave_Oscillating,"[np.float64(27.1), np.float64(-104.5), np.float64(122.5), np.float64(-41.9), np.float64(26.5), np.float64(-20.2)]"
2022-06-15,15729.25,15783.4502,15679.7002,15682.9004,103.75,-12.700199999999313,23,1040.4541999999947,0.09971606631027155,Multi_Wave_Oscillating,"[np.float64(21.9), np.float64(-82.2), np.float64(38.7), np.float64(-43.8), np.float64(46.2), np.float64(-50.9)]"
2022-06-16,15832.25,15862.25,15335.7998,15348.2002,526.4501999999993,149.34959999999955,43,2197.8566000000064,0.23952891194084172,Multi_Wave_Oscillating,"[np.float64(29.0), np.float64(-59.8), np.float64(46.7), np.float64(-63.0), np.float64(22.7), np.float64(-48.5)]"
2022-06-17,15272.6504,15399.0498,15185.5498,15335.5996,213.5,-75.54979999999887,67,3128.7888000000094,0.06823726804442644,Multi_Wave_Oscillating,"[np.float64(-6.7), np.float64(73.5), np.float64(-124.9), np.float64(198.2), np.float64(-49.7), np.float64(65.0)]"
2022-06-20,15334.5,15382.0498,15192.5,15368.9004,189.5498000000007,-1.0995999999995547,54,2347.006000000012,0.08076238407571165,Multi_Wave_Oscillating,"[np.float64(-24.3), np.float64(49.6), np.float64(-43.1), np.float64(37.9), np.float64(-67.1), np.float64(32.4)]"
2022-06-21,15455.9502,15707.25,15420.4004,15634.1504,286.84959999999955,87.04979999999887,35,1373.445200000002,0.20885405548033453,Multi_Wave_Oscillating,"[np.float64(11.6), np.float64(-29.6), np.float64(31.2), np.float64(-22.6), np.float64(30.7), np.float64(-68.4)]"
2022-06-22,15545.6504,15563.2998,15386.4004,15401.0996,176.89940000000024,-88.5,32,1378.2927999999938,0.1283467489636462,Multi_Wave_Oscillating,"[np.float64(-15.5), np.float64(33.8), np.float64(-81.6), np.float64(28.7), np.float64(-35.8), np.float64(24.8)]"
2022-06-23,15451.5498,15628.25,15368.4502,15577.5498,259.7998000000007,50.45020000000113,35,1848.7012000000032,0.14053098467183353,Multi_Wave_Oscillating,"[np.float64(-15.7), np.float64(104.2), np.float64(-25.3), np.float64(86.1), np.float64(-28.2), np.float64(53.2)]"
2022-06-24,15657.4004,15747.4004,15619.7998,15698.9502,127.60059999999976,79.85059999999976,40,1459.3515999999963,0.08743650262212346,Multi_Wave_Oscillating,"[np.float64(20.1), np.float64(-25.0), np.float64(47.5), np.float64(-52.8), np.float64(36.0), np.float64(-44.2)]"
2022-06-27,15926.2002,15926.5,15816.25,15836.0996,110.25,227.25,31,1061.6523999999918,0.10384754934854465,Multi_Wave_Oscillating,"[np.float64(-11.3), np.float64(63.0), np.float64(-34.4), np.float64(31.8), np.float64(-33.9), np.float64(27.0)]"
2022-06-28,15757.4502,15887.75,15710.3496,15874.75,177.40040000000045,-78.64940000000024,26,1024.7499999999945,0.17311578433764468,Multi_Wave_Oscillating,"[np.float64(22.6), np.float64(-23.8), np.float64(28.3), np.float64(-71.5), np.float64(40.8), np.float64(-49.8)]"
2022-06-29,15701.7002,15861.2998,15689.0996,15783.3496,172.20020000000113,-173.0498000000007,19,813.1514000000079,0.21176892765602992,Multi_Wave_Oscillating,"[np.float64(21.0), np.float64(-36.6), np.float64(24.2), np.float64(-20.5), np.float64(75.0), np.float64(-22.7)]"
2022-06-30,15774.5,15889.6504,15730.4004,15735.9004,159.25,-8.849599999999555,25,1289.2559999999976,0.12352085233654161,Multi_Wave_Oscillating,"[np.float64(26.3), np.float64(-26.7), np.float64(47.4), np.float64(-47.4), np.float64(21.5), np.float64(-78.0)]"
2022-07-01,15703.7002,15791.5996,15511.8496,15764.0,279.75,-32.20020000000113,40,1746.5010000000002,0.16017740613947543,Multi_Wave_Oscillating,"[np.float64(-8.2), np.float64(66.9), np.float64(-91.2), np.float64(23.6), np.float64(-44.2), np.float64(25.4)]"
2022-07-04,15710.5,15852.2998,15662.5,15829.1504,189.7998000000007,-53.5,23,1045.3475999999919,0.181566208216293,Multi_Wave_Oscillating,"[np.float64(8.2), np.float64(-97.5), np.float64(72.8), np.float64(-61.1), np.float64(36.2), np.float64(-62.8)]"
2022-07-05,15909.1504,16025.75,15785.7002,15799.9502,240.0498000000007,80.0,21,930.8465999999935,0.2578833075181264,Multi_Wave_Oscillating,"[np.float64(22.8), np.float64(-28.5), np.float64(80.2), np.float64(-23.7), np.float64(39.8), np.float64(-20.9)]"
2022-07-06,15818.2002,16010.7998,15801.5,16008.0498,209.2998000000007,18.25,28,1360.6006000000089,0.15382897817331503,Multi_Wave_Oscillating,"[np.float64(11.0), np.float64(-23.5), np.float64(45.8), np.float64(-103.3), np.float64(97.8), np.float64(-39.0)]"
2022-07-07,16113.75,16150.0498,16047.0498,16138.9004,103.0,105.70019999999931,19,790.6992000000027,0.13026445454858135,Multi_Wave_Oscillating,"[np.float64(13.7), np.float64(-29.5), np.float64(21.9), np.float64(-57.7), np.float64(40.0), np.float64(-48.5)]"
2022-07-08,16273.6504,16275.5,16157.9004,16217.5,117.59959999999955,134.75,16,657.501000000002,0.17885843519629505,Multi_Wave_Oscillating,"[np.float64(-35.7), np.float64(21.1), np.float64(-29.1), np.float64(50.4), np.float64(-59.1), np.float64(41.1)]"
2022-07-11,16136.1504,16248.4004,16115.6504,16199.0498,132.75,-81.34959999999955,21,778.6494000000057,0.1704875133789341,Multi_Wave_Oscillating,"[np.float64(14.8), np.float64(-20.9), np.float64(34.2), np.float64(-49.6), np.float64(50.8), np.float64(-30.5)]"
2022-07-12,16126.2002,16158.6504,16032.25,16037.75,126.40040000000045,-72.84960000000137,16,656.2519999999986,0.19260954633281227,Multi_Wave_Oscillating,"[np.float64(-14.2), np.float64(47.8), np.float64(-23.9), np.float64(28.4), np.float64(-24.1), np.float64(26.1)]"
2022-07-13,16128.2002,16139.8496,15950.5498,15975.75,189.29979999999887,90.45019999999931,19,769.3505999999979,0.24605141011133205,Multi_Wave_Oscillating,"[np.float64(-16.3), np.float64(27.8), np.float64(-35.6), np.float64(26.3), np.float64(-20.5), np.float64(31.0)]"
2022-07-14,16018.8496,16070.5,15859.2002,15947.9502,211.2998000000007,43.099599999999555,26,1102.6992000000082,0.19162052534362872,Multi_Wave_Oscillating,"[np.float64(6.8), np.float64(-25.8), np.float64(37.8), np.float64(-44.1), np.float64(73.3), np.float64(-57.7)]"
2022-07-15,16010.7998,16066.4502,15927.4502,16052.8496,139.0,62.849600000001374,19,786.4511999999995,0.17674332495137662,Multi_Wave_Oscillating,"[np.float64(13.8), np.float64(-67.1), np.float64(23.5), np.float64(-32.4), np.float64(40.2), np.float64(-42.7)]"
2022-07-18,16151.4004,16286.7998,16142.2002,16281.4004,144.59960000000137,98.55080000000089,10,385.602600000002,0.3749964341526759,Multi_Wave_Oscillating,"[np.float64(7.8), np.float64(-35.5), np.float64(27.9), np.float64(-30.1), np.float64(30.9), np.float64(-20.2)]"
2022-07-19,16187.0498,16359.1504,16187.0498,16329.2998,172.10059999999976,-94.35059999999976,13,641.1493999999984,0.2684251127740277,Multi_Wave_Oscillating,"[np.float64(41.9), np.float64(-26.4), np.float64(48.2), np.float64(-22.4), np.float64(31.4), np.float64(-21.8)]"
2022-07-20,16562.8008,16588.0,16491.1504,16495.8008,96.84960000000137,233.5010000000002,16,600.443199999987,0.16129685538949143,Multi_Wave_Oscillating,"[np.float64(-2.9), np.float64(28.7), np.float64(-23.9), np.float64(39.4), np.float64(-25.9), np.float64(48.4)]"
2022-07-21,16523.5508,16624.1504,16485.8496,16609.8008,138.30079999999725,27.75,9,491.8984000000055,0.2811572471063043,Multi_Wave_Oscillating,"[np.float64(-6.8), np.float64(92.5), np.float64(-28.2), np.float64(41.4), np.float64(-33.4), np.float64(28.2)]"
2022-07-22,16661.25,16752.25,16611.0,16714.3008,141.25,51.44919999999911,13,598.9531999999963,0.23582810810594362,Multi_Wave_Oscillating,"[np.float64(8.1), np.float64(-30.8), np.float64(42.1), np.float64(-80.9), np.float64(25.3), np.float64(-20.2)]"
2022-07-25,16662.5508,16704.9492,16564.5,16610.0508,140.4491999999991,-51.75,19,851.3984000000055,0.16496295976125655,Multi_Wave_Oscillating,"[np.float64(8.6), np.float64(-30.8), np.float64(39.3), np.float64(-70.5), np.float64(33.4), np.float64(-77.1)]"
2022-07-26,16632.9004,16636.0996,16463.5508,16466.5508,172.54880000000048,22.849599999997736,14,633.2012000000068,0.2725023262748059,Multi_Wave_Oscillating,"[np.float64(-48.9), np.float64(26.7), np.float64(-63.9), np.float64(32.6), np.float64(-42.6), np.float64(29.3)]"
2022-07-27,16475.3496,16652.5508,16439.6992,16642.75,212.85160000000178,8.798800000000483,18,727.3516000000054,0.29263921327732034,Multi_Wave_Oscillating,"[np.float64(36.1), np.float64(-72.4), np.float64(25.2), np.float64(-22.2), np.float64(98.3), np.float64(-25.8)]"
2022-07-28,16774.8496,16943.5996,16748.3008,16922.0508,195.29880000000048,132.09960000000137,17,706.3963999999942,0.27647196390015877,Multi_Wave_Oscillating,"[np.float64(9.0), np.float64(-28.1), np.float64(31.1), np.float64(-42.8), np.float64(134.3), np.float64(-23.0)]"
2022-07-29,17079.5,17172.1992,17018.3496,17157.9492,153.84959999999774,157.4491999999991,29,1133.002000000004,0.13578934547335061,Multi_Wave_Oscillating,"[np.float64(-12.2), np.float64(53.3), np.float64(-29.7), np.float64(42.7), np.float64(-26.3), np.float64(36.4)]"
2022-08-01,17243.1992,17355.6504,17156.3008,17332.3008,199.34959999999774,85.25,16,676.5487999999932,0.29465664561078186,Multi_Wave_Oscillating,"[np.float64(-72.1), np.float64(88.2), np.float64(-32.3), np.float64(23.2), np.float64(-21.3), np.float64(65.3)]"
2022-08-02,17310.1504,17389.6992,17217.4004,17294.8496,172.29880000000048,-22.150400000002264,26,1135.0935999999856,0.15179259225847336,Multi_Wave_Oscillating,"[np.float64(-21.0), np.float64(32.2), np.float64(-21.2), np.float64(30.6), np.float64(-21.0), np.float64(39.9)]"
2022-08-03,17349.25,17406.4004,17226.0,17392.9004,180.40039999999863,54.400399999998626,23,1132.9551999999821,0.15922995013395186,Multi_Wave_Oscillating,"[np.float64(-24.2), np.float64(64.6), np.float64(-25.0), np.float64(29.0), np.float64(-64.9), np.float64(21.4)]"
2022-08-04,17463.0996,17489.25,17161.8008,17364.0,327.4491999999991,70.19920000000275,33,1751.7540000000008,0.186926474836078,Multi_Wave_Oscillating,"[np.float64(9.4), np.float64(-41.6), np.float64(28.8), np.float64(-26.8), np.float64(38.6), np.float64(-78.0)]"
2022-08-05,17423.6504,17474.0996,17349.5996,17389.0508,124.5,59.650399999998626,28,1206.705200000004,0.10317350086831448,Multi_Wave_Oscillating,"[np.float64(-24.3), np.float64(65.6), np.float64(-44.2), np.float64(50.4), np.float64(-68.3), np.float64(56.8)]"
